x1,x2,y
15,-4.761555466824774,17.503166605051057
0,13.178433230009189,6.738723157396619
51,64.2338162216936,172.89039816914143
80,79.20104226867032,263.0188795924371
72,51.79237097037814,201.95456527817723
4,-0.5309560517156511,12.780674196388327
88,52.098377623811686,248.212588234136
41,51.05856950138813,119.83916825695512
42,32.54506917864357,112.98728421692608
79,102.04591534879664,261.7973740911456
53,32.19426995888652,138.75697574139804
42,40.56079663402744,128.4861731690221
25,42.31980053309559,95.580461432937
22,13.971321956897572,71.33943548243082
80,78.35327358952269,244.0929526408068
75,49.7620049819424,202.8723633497207
91,80.89765959009128,266.53262088463936
15,-25.468787999457064,23.048838014486307
99,78.16551425349385,256.9552732803639
4,32.85123647731314,46.15874713968799
30,47.04156708453091,102.36924018918808
81,127.7184546910394,295.6475240666975
27,27.491753432604074,71.05677751371121
1,-19.57676011400756,-23.225667905066206
47,66.45558240791192,149.96182864320093
64,56.859514522013576,177.41760045224882
58,52.11466147882229,191.30697221483456
33,67.51907382785684,138.58325569154064
74,42.278780946123625,181.27129740529432
15,26.94131495054236,68.61379157127949
85,80.93374266012404,251.3150453755878
35,16.921402706437185,78.99227491852474
95,79.30745864072304,278.9893344343655
83,48.57106060995285,203.91631339000736
58,103.85058065531848,223.909917438864
89,48.82273134934656,227.88712017802672
82,91.27663249072124,260.3038613363487
41,34.050021719264386,119.66267016585992
41,41.42338423866732,110.9342762482496
36,71.73470454495107,143.9336634885922
8,-12.245942723002225,17.695496098230286
70,55.07261830593215,194.51474928938617
37,31.96154162329499,134.8172140135848
98,74.69027676523471,259.72722693558575
75,52.07816745871039,204.0360289983709
65,94.47209583890724,222.03639476916973
26,45.44117662669171,96.8219109506085
4,-12.493547076301551,13.575291997105758
92,113.74306755913096,296.67812198284827
18,-3.504580080467488,23.52265117698992
12,-3.42233018840297,18.63309511521417
20,28.447668754842017,64.85108034427658
57,56.4693812573296,161.47336909356352
70,96.65071648246284,231.6855978610332
11,18.716131324178484,35.75892929615674
11,-10.837295526576256,22.56223153518539
75,71.25454581208469,227.5321060227284
6,-18.22934095901807,-3.0300243617370293
17,9.046068498926916,58.32485244950726
72,65.5486579421474,203.38212931207624
37,40.95141665202536,104.18172083990648
74,84.82022333528946,223.79360582787257
35,33.62487038588916,110.05446963241845
96,101.5324023249844,293.47370266677785
54,83.26164153034604,204.7318718469976
87,105.84327307380694,287.99915651991955
25,49.61863061477258,86.64801878031454
48,73.71839342367372,157.07464824200812
32,35.25442119371411,91.25536609451537
38,71.39495090885995,145.8630230486655
4,28.38604669037281,46.37956171437255
47,86.41517769256888,164.89032387548374
71,65.51029188820543,212.6886250845889
42,9.488105596518244,94.61042363778104
43,47.02688428641662,129.14590882005
3,-11.684159189979422,5.684352090488989
86,113.03076792036188,286.3871117059029
41,53.645168001989006,139.19499255938146
25,19.40270276237586,66.24831102667378
95,82.64820605673947,274.8959621004458
83,46.74866241927358,230.63845425168932
88,96.2059068567777,276.7748923854859
55,30.13128279083828,142.6857127531786
86,101.5793340875564,269.8585888907002
83,90.57287903574978,261.4526812360342
60,89.0428170783224,212.3493817876845
9,11.241215201952258,46.96039342460459
7,-10.98951578890584,0.4446751825932322
44,64.12659947121192,161.85653344965812
45,48.82528883959739,143.49937938227686
74,64.01757344567363,227.32312603594983
3,12.183253512892245,25.321931100631613
18,5.467749330956295,37.14359073030782
49,31.26975927996768,140.20218254540882
54,33.30350779343336,149.50577678648455
90,83.29220862079504,268.74711947994217
55,37.353716567048245,160.44212752335935
26,-0.2430246265916018,51.31732364458789
54,92.17025260282765,184.1027510009519
5,29.83951026808434,41.76439697240085
97,126.75302967683452,337.3492474619078
7,24.51205205709485,46.56183887510095
11,7.040459894480086,26.441383071157087
62,73.5389791467068,210.64798150576505
89,92.8412372862606,284.89821832360826
65,77.74031958613686,208.47638231515512
92,84.31408767570646,279.2884742903174
67,36.176151492514194,174.95043394768814
79,97.8197767135512,258.0518913054868
61,103.92336317126096,229.7894180020496
94,81.0536023699245,279.0029412532786
52,69.6533859614759,177.18353898002965
64,90.16565873555248,219.3614931101825
7,10.406524467471211,35.84644430287637
57,39.2314024564633,160.15454478546977
4,8.388719176498299,20.53710555471418
9,-3.007318133320505,24.081261435395568
76,95.16449369496917,247.2143619170133
50,64.76418662603774,166.44610538822351
84,72.38573546860015,238.9016972781915
76,82.36983876467346,217.0990483157747
5,13.141318770751088,22.80456751375951
19,28.037112442620348,65.09494774381946
18,10.71510032985892,45.69175052944993
57,88.5070145174025,194.9509710569688
53,62.53879629717689,185.7994646446724
69,62.262153282074856,209.53120999348
63,35.533532392065034,153.73629224164532
51,61.54525550441281,165.55758521001073
0,31.091852662316512,33.40414853847306
74,90.93021287392256,244.8720233974438
62,73.58709921515188,195.6017648694444
50,46.2739151593147,138.2876187186284
1,-7.177713842958164,17.739954350256525
67,94.04012080877308,221.6191558201884
42,62.94844149002475,146.36545213409966
81,76.88622669266074,245.3524664990344
45,19.455605407344745,91.45013423633108
63,65.23707968794997,207.31659366724244
95,93.57952893052604,303.195244340575
22,36.69649564682694,85.4118146974112
69,85.91658286025402,237.54253132309464
41,31.394743346615893,113.8542846109011
35,26.900444692379253,91.04070805815384
95,121.36161090361809,312.85361365557293
20,-12.309780332767415,11.106523042124312
13,-15.92029518141555,4.543194458558245
98,94.93564624138024,297.4556598659935
29,-4.097166841589711,65.74333417228871
18,22.58490693985289,54.3582546880385
52,78.39719664434793,195.0115882804352
40,32.381713438107184,101.40172021395902
28,17.416300858457753,80.2933641010305
37,43.36796300625882,105.70832756618816
1,7.905730017553646,6.290416494598314
25,41.42216398617228,91.94750708762666
98,118.77885242740496,314.60148682966206
9,11.745640039198324,38.12644613443793
99,103.53360389141145,312.466592758872
46,37.02013140916446,119.05617155381456
12,11.886663867088968,43.00398563518473
43,68.03379853747116,155.0508332189554
82,80.19493845968981,260.2112327104486
23,-8.082797828214893,56.80727881886821
94,78.83057370316261,263.7656843229902
19,-12.476133927604124,34.19217882251217
88,97.27591144243335,269.9387638536024
80,105.31829810966435,299.1738768861088
79,56.92847764007106,222.5806312855772
18,34.255173293538526,67.61568411949355
52,86.89730554041338,184.66016096351936
56,73.61554922924168,171.4562179379208
90,86.20869931247613,270.7731606386887
83,103.81890267513783,258.7355597397715
48,41.32362202181599,120.5391196473612
31,20.069632943528177,101.5851769383535
86,85.31566155930145,264.0001201188029
97,67.69125625585369,253.0451622236515
85,99.0338724231698,292.44150259355314
12,33.78067969959815,55.7321885255181
79,105.9043094697652,269.1294676066673
14,-4.033687555061121,45.79440768561575
34,55.2501170226622,134.44384883128075
38,40.70114713071237,131.11878919597368
73,40.46596167614857,198.6066061929652
24,22.11705021151968,87.95935225214237
69,53.70518874256808,189.8913849915452
64,68.305046446978,190.1758134950452
78,100.47934861511688,264.94687805848685
94,85.5154956069952,284.15455766897844
86,61.22551772696926,220.80804130173863
29,12.055441488456104,75.78600027815818
1,-15.69303733784936,-11.669767694710234
19,76.0416912865527,107.90256803629504
62,35.768657205725944,157.67269861007503
42,55.2621093708396,147.3217870021958
2,-14.98982234319922,-18.49980394402729
89,102.2747540011694,288.0524243215974
48,35.46971020783329,151.31034100220464
19,-11.677831325681666,42.891913024422486
45,15.107782961212749,104.46250120550197
5,15.141763579640276,44.39987109662917
73,80.15917643285746,228.3240438610169
34,19.82162667272276,79.21073903533929
9,-0.7741069526761368,24.069891860711508
58,89.8108831989712,214.9814728463577
11,1.049281105664793,19.361681022882728
36,2.450805457898838,89.6371182739902
86,67.0971086351399,247.69031391351376
9,2.854522587731818,29.201726132896084
42,89.90863233080498,167.29347903325433
34,44.902808360632335,99.3312480363508
53,33.67331031050982,131.45593021178396
89,86.81201969890682,270.393366995128
10,35.88489746859306,58.33324566851631
67,90.42606003476163,232.740384961692
80,89.21738061282716,260.67307307324296
92,152.56326185375906,351.078947511056
50,52.19561920338402,141.93371752370763
42,64.80279332414209,156.89026119908334
25,48.85178984436664,102.76290026784912
33,72.98524367362762,153.52324978506013
63,41.52546508281685,163.24306256674717
11,4.961122761005126,39.11110659629312
54,70.74879687020776,186.14980594758703
94,96.99539804480769,289.5652225549966
61,74.27181020535131,191.13958125797456
14,20.830395897963847,55.1312098595473
56,104.03350810130146,217.044439293194
8,1.1957894603045205,18.016260489782823
3,18.65529297309196,42.75674269387737
38,29.57262845967732,114.60723119840252
74,67.27430929696261,215.5690042581813
35,35.84870245940244,128.38364839627062
96,114.97231718745364,321.0160630052588
64,60.322920999894926,170.9665154710595
7,17.84794506076595,17.903256260333347
66,61.55957086501175,191.51779626790903
75,64.26052525896215,212.7362498844193
13,15.126912335426578,41.907384129815966
38,33.01448147095139,117.24133781417724
59,67.21921778846529,205.94920834315133
71,98.00663836823,242.71082246339563
96,86.76552179530448,278.1392587393775
25,40.13666477204597,89.98540762332914
54,12.621218764180467,120.42170863300092
29,21.23145329071513,87.34593851498116
59,62.76191495423399,196.8968610734172
31,38.64637483156529,108.17000503506752
0,10.315121793702222,22.582133330069706
33,48.43906013324889,104.806472428855
72,63.68403287639544,206.75281333079627
9,-17.393852591638016,4.7510327462430215
49,39.45399076461528,131.63768644778713
67,73.67448280005608,218.96745850924464
26,-0.5154932906026062,63.76401243374686
24,11.619322911173793,69.91467057431568
74,73.42861632694404,230.5679272629647
88,130.89297662270576,314.6229545044382
41,37.805497147526005,127.8425104894756
76,113.62583872092723,272.08454580858347
28,38.49317938534198,94.19470769365849
80,112.8800583044864,284.62817536346824
73,86.67962902360313,215.450142245228
37,-3.186421785327944,58.2325783502292
15,52.77804873380143,81.33223809127769
44,38.416922482564,136.4969507669267
59,53.30522291755435,168.15125187622365
99,77.60102194206056,276.8308725374442
66,78.37074664375737,223.8889867576661
73,96.55200170255516,260.4976345062408
31,52.99181233264322,123.9960923248732
87,105.5069902849654,291.8324722233509
61,73.63449640834234,180.4743826591209
32,33.088314415667675,113.63445355521812
23,24.1775258785995,69.44803720263509
78,74.09104319494843,224.6597328498537
52,40.33748380131585,147.4427225445009
3,27.141173881083983,45.801680284245165
1,16.9383745866556,24.07284881730937
34,21.50488058404994,79.76653213636705
65,93.77587734883974,216.881284037586
48,41.75308438717951,131.1807169255273
48,40.57726493264374,129.60481982919308
38,45.90578121842725,130.72116414334104
10,8.09952286891845,51.01532019907602
30,18.94156813091765,81.61519952094002
45,66.23602896024394,162.24399675418465
57,67.54878342427043,192.75795087870384
16,17.37346096793324,60.935015223962
94,109.3487949974998,309.9640493581495
61,106.05360270916466,254.5571423739001
95,105.33403422601752,304.47893641052286
55,72.11562033060426,191.1221201363799
75,87.3926827261484,224.9986490005016
27,26.17456917506319,73.02662957098984
35,26.618911373950155,90.33282954998344
26,35.20969713209484,113.1298272462339
39,2.484753991510693,73.86524926842675
6,22.540390699653507,55.870505152086864
95,89.99136008259116,278.84710558662584
40,54.78088643344117,129.818509665179
18,24.904814863617588,63.60213008414787
49,45.01772226597996,145.1208131574011
56,48.1251100576588,153.87705660360473
91,92.43695830820978,281.5903441705507
56,55.68139697217965,175.104415670828
82,81.0771365983152,239.2344420116177
7,-6.054885129036114,-8.92815670767767
85,86.10150455348224,260.3363947082969
33,69.5198321698631,131.9275376566161
0,-30.94149922755461,-20.357439694289383
30,25.76260172560005,77.40912857088566
89,111.36921716108289,304.5581130096156
62,71.22874644592935,195.8940310151429
73,78.0503530251689,235.61816785916847
14,-0.2969888346088574,25.44129036169236
14,16.444552181898125,59.01198514624946
8,3.187009256509673,21.24499663760019
18,53.71788311996602,92.66941267550482
5,-42.62991081791308,-20.2155976422742
85,72.05333433943078,235.4287248797793
68,71.95299521712245,221.3022623216282
72,82.92659988402863,225.85241891237
61,76.26834044413462,202.71047487745983
19,18.62088026265339,50.430551865753664
3,-32.62126463026497,-33.659518999062804
20,-0.8330236054934872,42.20995019480575
83,83.42308458604276,251.9745133971652
77,73.0187567675498,228.6236273044144
12,-12.150738918487916,11.620158603435872
25,12.61396593842153,65.28516224633415
81,83.02604877682506,252.7856207174445
51,63.140487153728,175.4858021527062
49,57.19211045321346,155.47090206081356
83,149.92939121999586,311.4977006789554
77,97.82929638925862,254.50318733740292
80,80.32984526045963,259.3776450875821
97,94.08302010780514,275.3044994029755
17,1.4747486766717373,23.397712429012103
50,63.73211047950589,176.40898857175614
99,98.05768433252474,294.40542686953205
39,58.97113812864603,150.2295502880889
8,-8.193893295253634,4.30752902393145
40,81.78529599394847,185.49392480993927
16,-20.48899318447132,2.280103301480347
89,92.11659813187916,284.5393486561628
2,33.80679558619428,46.51434856412792
18,30.38877543687214,82.36249571651423
20,40.7607893769099,84.09191771250555
43,54.795092757074535,151.88029376506492
69,89.61160531682526,223.3270167785953
74,75.46146480152468,222.1278682848649
7,-4.500272433322779,17.44564792844333
6,-7.895806733935419,-0.175049121690467
94,79.35503538703354,270.5017426439101
25,43.04352325203724,112.58117382810524
83,105.4122973038798,283.2268499386293
11,33.252451058769864,43.30375368638871
18,14.41597085820796,65.6247903710447
56,70.70138930650793,188.4052935583616
56,27.47870740893884,137.90874889937484
90,86.86274994944881,273.0209260933421
39,62.06026527463159,132.71839770737975
26,15.207125996642349,75.84390664839037
9,2.0976412923068164,23.21336210390344
76,52.99341822137149,212.43262234893987
85,80.54577152390497,240.8804269227438
81,76.85594209564572,247.8638729551596
48,63.20169659993608,161.51477671502477
15,-16.282291834378334,18.69687279539224
92,80.39538816231197,246.09851974943183
84,41.81009165518599,201.20181454501008
53,70.18722263110325,171.8885378109142
80,107.47602646613956,274.8866871524596
54,58.12752980326712,179.46850595221252
92,81.98293928578347,270.46695547283605
76,45.4449035054105,210.71296349270256
88,72.42808109174541,245.4154550063334
48,41.12516129898208,147.87013384604117
51,64.50941595286268,179.90668880527113
71,97.05391633798268,242.02545600901823
68,102.4823980291852,232.1851540348916
90,82.49007193827205,260.301811995207
49,97.47072572998636,203.8636777076005
46,43.73960445902406,143.64062711155654
58,78.55751416265448,209.09731107025087
37,21.35142308348533,108.39420064728866
78,103.70535916628836,261.93353463985284
10,28.010978804666948,58.72912038981757
62,43.65078211257118,170.77338551002302
38,59.79147281766602,150.61356093833732
34,32.172889027859775,101.32323811762735
93,96.81485714144635,275.5295946236544
39,41.4246352483199,125.13230063183197
24,26.374337862382955,66.43657686907183
69,99.0611027381772,241.51686767608004
49,18.685554863477748,124.8774170551264
62,51.36908098955007,183.17265850716828
75,122.3862850834022,269.55349844792005
75,81.23094265576627,235.5055530975648
54,56.48406224587829,152.67075588209113
23,32.187130871953656,91.44419938602285
57,61.52778938415508,171.45807142220605
22,36.29232147994173,60.247334782203325
83,93.22731913410922,251.71518885349465
51,24.04853788685959,140.95111966681068
58,70.05445788038581,194.73014878938469
44,61.14680279661327,136.663090029827
2,10.212771052095023,28.06436134448949
17,-1.9073049790919896,28.786256377973743
37,51.23224484058574,127.0718591430285
75,39.85339400074581,194.19120839445773
41,10.09554486724494,93.89796745849468
50,26.58320623782984,128.61169590338974
1,-55.44778955989684,-64.39314389060685
85,110.11611819114697,280.529622796086
25,37.11214924848727,88.67505872952202
51,41.44349206162069,157.01677688486092
15,20.81550188659619,59.29846082659812
13,2.6328791121471866,43.5043190376129
90,95.0269284412596,273.536343118935
77,102.39479203290766,271.26104697177493
47,68.40226221399149,151.13824134365893
53,49.06767170311876,157.33050098694576
25,57.539917968352064,124.90655098347038
43,53.57154276538965,145.18194916234754
90,107.95273204504284,301.910973182662
6,34.78976528272074,48.58511359138223
95,76.47476308105033,262.99775625606844
44,42.60302316717053,138.8212489914768
56,59.55315264739854,170.13284345901647
56,73.18839198634431,196.92972259303292
55,39.18496246414858,149.7856108188973
54,43.4423489992305,146.26263386767843
18,34.16078789050724,55.52499736184326
18,-12.077763145134462,26.333455370594088
23,17.499890776290638,77.11930146086462
63,45.19989755325895,178.85899358576134
16,-6.237268502003943,36.91918587092797
45,50.57002493296386,138.54360547086773
9,2.556422601838615,27.65013014791052
69,57.81636537086738,213.73449073055053
45,70.62185363199828,157.4320896449893
60,73.12203465447634,177.0382415505053
16,16.72500118435265,62.19570255802644
57,29.5689887622238,123.50279138643586
19,58.403337890384265,95.86526112468152
24,8.10264372587011,60.32697089292323
83,49.32108242936352,206.31881926007853
10,0.063258395730509,12.312654441396036
97,107.89610027624585,313.68957597110017
19,25.351440553488164,45.433370438634284
46,45.86439183211411,149.9575200328242
87,63.20904106287629,230.87310354476708
71,57.943370478960496,208.5952975336365
41,13.668919984275131,102.881455315337
7,20.56834722955841,30.336189298215626
28,20.964160812202337,64.89000447611065
88,51.81935490507056,216.74321565496643
29,20.29555689085585,80.31769606664184
71,72.37415641349433,217.2980068055038
44,23.38976926644035,104.13476214041386
43,44.32048410247008,143.91736774823434
55,28.89610769762917,145.8572488611183
84,93.6700658330074,257.7948758931804
61,53.12809839844288,180.89586564826607
95,143.40072654459777,337.8960068981737
78,98.24637253097976,251.29067002088087
57,92.15712546434952,225.22136007317133
50,45.35600136573136,148.0429414580355
72,62.49000901525388,206.9978051849153
25,54.10291623454364,95.85584331913212
78,81.22969888461057,247.8227656454364
82,107.1006883278784,281.71939538696495
95,78.6832521566908,259.1601534768035
19,25.588965499196902,75.9253787539793
27,28.128359009293447,107.24675615351777
65,57.623669048659366,180.07168227030564
56,96.47794605809648,207.70029539685245
23,12.330674617641762,61.582421082497
3,26.1435698914878,34.0010443255431
24,-3.4657105829216377,49.98551694981333
12,23.10943904300832,68.39226450878814
15,19.558898434914955,44.96918915315789
70,94.58905755463395,238.1039937019708
81,131.3654704629201,301.3623855085604
55,70.12346946036982,178.8851879797817
81,86.60344707751814,237.9117965106225
67,-5.739634890482606,124.32728616594324
47,50.79064470594635,133.01225171052775
62,38.50059005649389,165.35165070815654
20,53.04226058056273,95.31794048869855
71,102.49066641572848,262.6031915264033
56,46.66536180284286,168.0497726750926
69,41.65082127136568,174.84224906225438
0,15.37864466451176,10.06193791980706
0,-0.7558981598208698,-7.2191444461553935
18,32.34906213789662,64.73161719296738
57,95.13288837488554,215.82582731668435
20,24.68694907034363,50.239828511623145
44,47.15195642116538,141.27178949202963
84,62.122831201188006,217.3248767348896
12,27.068664848221022,58.512370933257
17,38.028384388281296,72.46867714302617
66,68.59087110863335,181.56165573567176
40,35.20299262498606,116.30912836693504
19,34.90885554673544,74.8522588299364
21,21.858766788327948,52.38855867586301
12,46.07195362428247,65.91828840979635
13,16.812804451804602,43.22015201971462
26,11.834054519043606,84.57640953795934
7,4.824095286940151,1.4801464901622836
0,23.89061823989161,16.415706118433356
86,51.98777386818647,232.1294707424105
92,73.50413302087132,261.27349117837315
63,57.65669604460098,186.6573678782744
69,92.321562666855,232.139180583266
88,80.0301126865979,243.47386304008043
85,87.11621671672282,268.7287156141847
4,-1.865996198475642,1.476532920766754
1,-2.613512414873446,12.3999390848314
63,62.69683753773725,175.9467294700681
16,64.25028006540114,100.06882877196834
82,92.53155966031244,268.85525305787183
39,76.85569870032805,150.40188930164692
94,121.62567935548915,325.753203768386
11,26.3034926519612,45.57493846291858
80,93.83848003403376,248.01866299424856
96,70.63872297491712,264.35957565236214
6,25.393950197972394,14.607182763666856
3,20.424090172686565,16.200602064302103
50,80.30748092210678,177.07567337670025
4,23.828173522015845,40.31299117539615
42,48.419612341330485,129.4678845671944
81,70.39394733269131,230.97531433104243
70,85.97626749364952,243.2762714670492
34,19.14819796641321,88.7056769436701
35,34.381342060823854,111.5434140621625
25,21.682014005322685,69.74501739049433
73,90.89199909393582,244.20178785230425
84,88.55737994085221,261.444179517572
25,35.008431957330515,87.4658816826706
0,-7.9319497561009875,-20.40358569368445
10,6.698581948953517,24.71092921011252
36,37.43479571709256,107.05034520103187
15,17.379122732894203,52.53972884468014
51,42.128400397717854,146.60985186802282
59,83.29253212836292,197.1010729577256
25,7.290739763179094,46.43357951219692
82,67.49233273471079,249.2691673137301
10,48.07594186755496,59.164565445843664
97,83.25339820893144,288.2648113065221
62,57.658383104275465,189.2991460564804
68,101.68275203667218,247.76638666516868
2,-2.9574691633049586,-7.671415030781082
12,25.34062995978132,56.30110254706394
12,13.08514081969214,49.18433291438488
51,37.32176473457756,139.71795873230857
13,-16.731673604823015,1.4709047041240026
56,86.37473272270593,202.6786349079061
67,75.18473316750112,236.00962330160263
42,41.31935616996878,133.59348692055343
21,24.95401606041778,82.51981843540304
38,39.19720974221152,104.78718791104602
93,95.4897974708864,305.62393026672913
10,-16.502628940837074,13.819259187266692
60,38.99779130299783,160.85828142606644
65,90.00041076787147,213.89866829124887
91,58.82292947222662,235.38243698055183
96,54.21818283155934,252.64910475007733
88,121.39628200243963,298.56834337743254
11,6.612977188433439,25.4061233594904
95,104.89938780423144,277.7344961123039
32,26.980550335785896,84.86139221262896
22,51.3204435789571,110.03040572097024
24,7.017289109919641,56.661334967307226
27,12.001206059027382,65.58307376080431
51,38.59740847558552,144.9655384995104
79,64.96713281547973,230.8683207022589
77,109.85483176867052,263.4682308736702
9,17.435786422601282,36.03072280073759
67,73.42612884340998,220.9484174501028
12,23.15018310870108,41.29841560039003
30,47.681351377717405,106.0465182362972
5,2.6164923024098368,-1.9948045071094125
27,40.29207676818524,110.309547855223
81,71.48662627190723,224.9653373318341
87,105.2209542015315,277.5662354151961
77,116.11031920829625,262.8989398099615
79,62.65600627988435,242.38683039713075
32,24.975501139324827,94.73654555189157
53,60.0484454745768,165.30452758914785
81,61.51635924392661,234.2891480847567
0,-36.713671778032406,-31.90089247719392
10,14.392913604522953,23.82736424417436
72,103.42185025655944,247.4622029153043
22,14.42855295568345,66.68666119318469
34,37.5335376637445,108.28765869651778
81,67.68381354143402,244.4274022665012
0,-8.752534049416251,-5.623460694679372
7,-8.490828940474948,4.708938894170947
0,-8.132694462923439,-17.671220917659387
45,36.21389331940365,125.96600873670305
5,11.216922133592984,36.83716809076964
1,13.191373573561163,27.043376757779708
20,19.24601675345254,67.08477821266669
36,54.4696042746878,133.85592927792578
64,56.32607583709799,175.39352827037231
93,96.23238325614992,295.64801596932614
52,23.514795547517487,135.67347993281447
39,30.05310186778108,115.41858906639494
21,41.383257723641904,89.49958203459114
39,24.18429907904673,112.89166794207136
96,107.57812486651402,300.59201769948567
72,88.8147962236001,234.52404695263616
32,23.671977711078085,101.57364015770192
15,16.14071738503621,47.62087811294645
17,-30.150843112593265,-10.39584670163729
41,-2.561165445808655,89.96216730236415
80,75.985705239479,240.155041848358
33,25.153182409465536,97.24585466726218
65,72.18757564021529,213.4377669396094
16,73.13796313502382,120.46098485067851
81,91.06779756434857,254.7875170603029
61,66.05927990894779,187.5963635812399
62,69.98415749271159,195.62187969856933
98,79.1920154880547,273.223241256727
31,40.94179765262688,95.09194851633536
32,37.22053912840456,92.18504169588006
27,33.17412731634303,96.109770200933
49,22.464823260816328,141.389294089735
99,127.10739384932526,328.8985145616678
18,23.47306643792541,53.02486904836493
37,66.2406069690829,130.42817090051977
38,33.512366247490725,111.78719294932344
91,138.09752632495173,327.5378438502452
37,33.90323431482719,113.46866354809788
27,0.7815713491819878,58.2426219635604
50,56.34308900313653,143.66353943422135
34,47.31066332083384,131.78741156072653
26,27.824126097765188,91.7773585280953
17,25.75746982941732,75.07021869609768
10,21.049054595041525,24.68301990279604
36,48.42443606016903,139.7674430790014
29,42.71794346116776,97.976031184586
63,82.45078905464356,205.1500496533789
8,28.04023866456328,52.99978809639227
14,25.230504817138808,49.72187015686824
10,10.791129609640157,42.360258984812106
6,-12.119923481157038,4.346323188493491
25,4.873143813659723,64.58805978455206
66,17.560501327230753,149.29908931611487
86,52.44555716533826,220.34280872022416
5,-1.5711198508194428,5.690077733447512
55,74.76941782123342,174.7511821395693
4,12.70678988698968,14.8868643834767
2,-36.67487750046298,-23.19547182648344
44,58.072097888503,145.51662000984794
17,56.02573352925469,83.3394258104826
0,-25.70118478378296,-9.279815574545108
26,34.25630269453055,75.90893867362804
29,12.84743110564651,76.6448537402905
79,105.4933147516628,266.9049840039873
2,-5.23024951004912,5.538681773195443
82,73.16675448466583,241.80035921876737
15,46.90529633028298,70.34597661905099
1,-3.544748630498729,-2.0994039173379404
81,49.99182011706768,201.83541768935345
98,58.26305994233648,233.72511429688348
61,52.63016669755153,166.33705351410066
88,105.01430356563274,285.38522429468844
60,4.234811009171551,124.0291413473018
39,44.19208628642764,113.2184607160224
16,9.828628086269743,47.4719492183523
67,78.81522420167786,209.3817999857691
81,59.37368593922638,219.8926135796238
0,8.064001343039878,3.629403186828018
50,69.24445726109468,171.3957406799096
29,51.62648768156748,99.18346062416444
73,94.23217591470548,238.03244679200947
79,100.94602381400932,266.63179130011054
82,67.10447171078059,245.40246822714624
42,48.96678883636696,131.70206690787955
64,59.60027281700141,191.10274292941853
51,57.54490873578446,164.9461462461552
87,80.8582661339697,252.5147030514865
28,67.84229466201974,105.40921014271106
4,4.426396252544237,6.074510653532322
56,38.67940284893848,154.11891848638084
